id;texto;setor_destino;canal;urgencia_referencia;particao_recomendada
ATE-02485;tenho um problema recorrente em uma turma e preciso de orientação e, em paralelo, tenho dúvida sobre um registro!;coordenacao;email;baixa;treino
ATE-02486;Não consigo abrir o ambiente virtual, no semestre atual.;suporte_tecnico;portal;alta;treino
ATE-02487;Não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que meu pagamento ainda não foi reconhecido!;financeiro;email;media;validacao
ATE-02488;A página apresenta erro quando tento acessar, no semestre atual.;suporte_tecnico;portal;baixa;validacao
ATE-02489;Gente, quero entender o procedimento de trancamento e, em paralelo, o portal também está dando erro.;secretaria_academica;email;media;treino
ATE-02490;Pessoal, também tenho uma pendência de empréstimo. Minha solicitação principal é: uma disciplina não consta no meu registro. Podem verificar?;secretaria_academica;chat;alta;treino
ATE-02491;estou com uma dúvida, preciso da segunda via do boleto. obrigada.;financeiro;chat;media;treino
ATE-02492;Gostaria de solicitar apoio: preciso solicitar um histórico escolar;secretaria_academica;presencial;alta;validacao
ATE-02493;"Tenho um problema recorrente em uma turma e preciso de orientação; ao mesmo tempo, fiz o pagamento e ainda aparece pendência!";financeiro;telefone;media;treino
ATE-02494;o aplicativo não carrega. além disso, quero saber se um título está disponível.;biblioteca;portal;baixa;teste
ATE-02495;Gostaria de solicitar apoio: pessoal, não consigo acessar uma tela do sistema. Minha solicitação principal é: o comprovante foi enviado, mas o débito continua aberto. Conseguem me orientar?;financeiro;telefone;baixa;teste
ATE-02496;Quero discutir uma situação pedagógica com a turma?;coordenacao;email;media;teste
ATE-02497;alguém consegue me ajudar, preciso conferir um livro. minha solicitação principal é: o comprovante foi enviado, mas o débito continua aberto. preciso de um retorno;financeiro;presencial;alta;teste
ATE-02498;Solicito orientação: não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que preciso atualizar um documento da matrícula Podem verificar?;secretaria_academica;email;baixa;teste
ATE-02499;Pessoal, não consigo acessar uma tela do sistema. Minha solicitação principal é: uma disciplina não consta no meu registro. Podem verificar?;secretaria_academica;presencial;alta;treino
ATE-02500;quero orientação sobre uma situação com uma disciplina?;coordenacao;presencial;alta;treino
ATE-02501;alguém consegue me ajudar, quero saber se um título está disponível? podem verificar?;biblioteca;email;media;treino
ATE-02502;Gente, o link de recuperação de senha não chega;suporte_tecnico;email;baixa;validacao
ATE-02503;Depois de tentar pelo portal, preciso da segunda via do boleto.;financeiro;telefone;media;teste
ATE-02504;Preciso de informações sobre vencimento e juros;financeiro;chat;media;treino
ATE-02505;O aplicativo não carrega;suporte_tecnico;portal;media;treino
ATE-02506;quero entender uma cobrança na mensalidade e, em paralelo, também preciso confirmar um documento acadêmico.;financeiro;telefone;alta;treino
ATE-02507;Preciso atualizar um documento da matricula?;secretaria_academica;email;alta;treino
ATE-02508;Então, também tenho uma pendência de empréstimo, mas o que preciso resolver primeiro é que preciso confirmar um estorno.;financeiro;email;media;treino
ATE-02509;Olá, não consigo acessar a base de periódicos e, em paralelo, também preciso confirmar um documento acadêmico. Conseguem me orientar?;biblioteca;portal;alta;teste
ATE-02510;Oi, um livro devolvido ainda aparece comigo e, em paralelo, também preciso de orientação sobre uma disciplina. Podem verificar?;biblioteca;presencial;alta;treino
ATE-02511;"Queria uma orientação, preciso renovar um livro; ao mesmo tempo, o desconto da mensalidade não apareceu. Conseguem me orientar?";financeiro;telefone;baixa;teste
ATE-02512;"Preciso de ajuda, preciso solicitar um histórico escolar; além disso, o boleto continua pendente. Obrigada.";secretaria_academica;portal;alta;treino
ATE-02513;Então, quero discutir uma decisão acadêmica. Minha solicitação principal é: quero confirmar a multa de um empréstimo atrasado.;biblioteca;portal;alta;treino
ATE-02514;preciso de ajuda, preciso solicitar um histórico escolar agradeço se puderem olhar isso.;secretaria_academica;email;alta;treino
ATE-02515;por favor, quero informações sobre calendário de matricula?;secretaria_academica;telefone;baixa;treino
ATE-02516;Gente, alguém consegue me ajudar, o valor da parcela está diferente? Preciso de um retorno.;financeiro;email;baixa;teste
ATE-02517;Estou com uma dúvida, preciso saber o horário de atendimento da biblioteca? Obrigada.;biblioteca;email;media;treino
ATE-02518;Gente, queria uma orientação, preciso confirmar um estorno. Obrigado.;financeiro;presencial;media;treino
ATE-02519;Oi, o portal também está dando erro. Minha solicitação principal é: meu nome saiu incorreto em um documento acadêmico.;secretaria_academica;portal;media;treino
ATE-02520;Então, não consigo acessar a base de periódicos Isso pode ser verificado, por favor?;biblioteca;presencial;baixa;treino
ATE-02521;não consigo entrar no portal. além disso, quero entender uma cobrança na mensalidade;financeiro;email;media;treino
ATE-02522;preciso atualizar um documento da matrícula e também quero saber se um título está disponível!;secretaria_academica;presencial;media;treino
ATE-02523;não consigo entrar no portal.;suporte_tecnico;presencial;baixa;treino
ATE-02524;Preciso da segunda via do boleto e, em paralelo, também preciso confirmar um documento acadêmico;financeiro;portal;baixa;treino
ATE-02525;Por favor, quero saber sobre a emissão de declaração. Além disso, minha senha não funciona.;suporte_tecnico;email;alta;treino
ATE-02526;oi, também preciso confirmar um documento acadêmico, mas o que preciso resolver primeiro é que não consigo abrir o ambiente virtual. fico no aguardo.;suporte_tecnico;portal;media;treino
ATE-02527;Desde ontem, então, quero entender uma cobrança na mensalidade.;financeiro;email;baixa;validacao
ATE-02528;O sistema fecha antes de concluir a operação. Isso aconteceu depois de consultar as orientações disponíveis.;suporte_tecnico;portal;media;treino
ATE-02529;Gostaria de solicitar apoio: preciso de ajuda, o link de recuperação de senha não chega? Conseguem me orientar?;suporte_tecnico;telefone;baixa;treino
ATE-02530;preciso de ajuda, preciso avaliar uma situação excepcional no meu percurso acadêmico. obrigado.;coordenacao;telefone;baixa;treino
ATE-02531;Gostaria de solicitar apoio: só queria entender, preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral. Obrigado.;coordenacao;presencial;media;treino
ATE-02532;quero reservar um exemplar e, em paralelo, meu login falha às vezes;biblioteca;telefone;baixa;teste
ATE-02533;"Quero entender uma cobrança na mensalidade; além disso, o acesso à biblioteca digital falhou.";financeiro;chat;baixa;teste
ATE-02534;Olá, minha senha não funciona.;suporte_tecnico;telefone;alta;treino
ATE-02535;n consigo entrar no portal e tbm meu pagamento ainda n foi reconhecido.;suporte_tecnico;telefone;media;teste
ATE-02536;Só queria entender, o sistema fecha antes de concluir a operação e, em paralelo, o acesso à biblioteca digital falhou. Agradeço se puderem olhar isso.;suporte_tecnico;chat;baixa;teste
ATE-02537;o desconto da mensalidade não apareceu e, em paralelo, tbm preciso de orientação sobre uma disciplina.;financeiro;telefone;media;treino
ATE-02538;estou com uma dúvida, quero entender o procedimento de trancamento preciso de um retorno;secretaria_academica;email;alta;treino
ATE-02539;PRECISO CORRIGIR MEUS DADOS ACADÊMICOS!;secretaria_academica;portal;baixa;teste
ATE-02540;Antes da próxima aula, meu pagamento ainda não foi reconhecido.;financeiro;portal;baixa;treino
ATE-02541;Queria uma orientação, quero conversar sobre pré-requisitos e sequência de disciplinas Conseguem me orientar?;coordenacao;email;baixa;teste
ATE-02542;Bom dia, quero reservar um exemplar. Além disso, não consigo visualizar o boleto deste mês. Obrigado.;financeiro;presencial;media;treino
ATE-02543;"O valor da parcela está diferente; além disso, o portal também está dando erro.";financeiro;portal;baixa;treino
ATE-02544;Gente, preciso falar com a coordenação sobre meu planejamento acadêmico?;coordenacao;portal;baixa;teste
ATE-02545;Também preciso confirmar um documento acadêmico. Minha solicitação principal é: o link de recuperação de senha não chega.;suporte_tecnico;portal;media;treino
ATE-02546;Solicito orientação: não consigo visualizar o boleto deste mês?;financeiro;email;baixa;treino
ATE-02547;estou com uma dúvida, não consigo anexar o arquivo no portal obrigado.;suporte_tecnico;email;media;treino
ATE-02548;Quero entender uma cobrança na mensalidade e, em paralelo, o portal também está dando erro.;financeiro;presencial;media;teste
ATE-02549;Preciso discutir equivalência de conteúdo entre disciplinas?!;coordenacao;presencial;media;teste
ATE-02550;Antes da próxima aula, uma disciplina não consta no meu registro.;secretaria_academica;chat;baixa;treino
ATE-02551;Boa tarde, preciso saber o horário de atendimento da biblioteca. Obrigado.;biblioteca;chat;alta;teste
ATE-02552;Quero confirmar a multa de um empréstimo atrasado. Isso aconteceu para organizar minha situação.;biblioteca;portal;media;treino
ATE-02553;Por favor, oi, também tenho uma pendência de empréstimo, mas o que preciso resolver primeiro é que o sistema fecha antes de concluir a operação. Como resolvo?;suporte_tecnico;portal;baixa;treino
ATE-02554;"preciso discutir equivalência de conteúdo entre disciplinas; situação observada desde o começo da semana.";coordenacao;chat;media;validacao
ATE-02555;Tenho dúvida sobre um pagamento, mas o que preciso resolver primeiro é que preciso renovar um livro.;biblioteca;presencial;alta;treino
ATE-02556;Estou com uma dúvida, o valor da parcela está diferente? Agradeço se puderem olhar isso.;financeiro;portal;alta;treino
ATE-02557;"Por favor, nao consigo entrar no portal; além disso, tenho dúvida sobre um registro.";suporte_tecnico;telefone;baixa;teste
ATE-02558;O link de recuperação de senha não chega e, em paralelo, também tenho uma pendência de empréstimo.;suporte_tecnico;chat;alta;teste
ATE-02559;Na solicitação que abri recentemente, preciso avaliar uma situação excepcional no meu percurso acadêmico.;coordenacao;telefone;media;teste
ATE-02560;Quero entender o procedimento de trancamento e, em paralelo, o portal também esta dando erro.;secretaria_academica;presencial;media;treino
ATE-02561;Gostaria de solicitar apoio: gostaria de registrar, o comprovante foi enviado, mas o débito continua aberto. Podem verificar?!;financeiro;portal;baixa;treino
ATE-02562;Quero saber sobre a emissão de declaração. Isso aconteceu antes do prazo informado.;secretaria_academica;portal;baixa;teste
ATE-02563;Oi, o link de recuperação de senha não chega?;suporte_tecnico;chat;baixa;teste
ATE-02564;por favor, minha senha não funciona? agradeço se puderem olhar isso.;suporte_tecnico;portal;baixa;treino
ATE-02565;por favor, fiz o pagamento e ainda aparece pendência. além disso, o link de recuperação de senha não chega. agradeço se puderem olhar isso.;suporte_tecnico;presencial;media;treino
ATE-02566;"o desconto da mensalidade não apareceu; além disso, preciso conferir um livro";financeiro;portal;baixa;treino
ATE-02567;Oi, preciso confirmar um estorno. Obrigado.;financeiro;telefone;media;treino
ATE-02568;Estou com uma dúvida, preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral? Fico no aguardo.;coordenacao;presencial;media;treino
ATE-02569;Venho informar, quero entender uma cobrança na mensalidade e, em paralelo, o acesso à biblioteca digital falhou. Isso pode ser verificado, por favor?;financeiro;email;baixa;treino
ATE-02570;Meu login falha às vezes, mas o que preciso resolver primeiro é que um livro devolvido ainda aparece comigo!;biblioteca;telefone;media;treino
ATE-02571;Só queria entender, preciso atualizar um documento da matrícula e, em paralelo, também tenho uma pendência de empréstimo. Como resolvo?!;secretaria_academica;presencial;media;treino
ATE-02572;quero informações sobre calendário de matrícula agradeço se puderem olhar isso.;secretaria_academica;presencial;alta;teste
